"","hsa_mir_135b","hsa_mir_190b","hsa_mir_224","hsa_mir_452","hsa_mir_577","hsa_mir_934","ABCC11","ZFR","FXR1","CSAD","SNORA8","HIST1H1A","MXD3","BIN2","SNX10","TFF1","ZBTB43","RALB","LEMD2","RPL22L1","LOC727677","CCDC90B","CHI3L1","LOC145837","PA2G4P4","MIR877","C14orf72","FAM177B","SNORA18","REP15","IQCG","MIR1914","IAPP","LOC100130331","LOC100132215","MIR135B","NEURL2","FUT4","SCARNA6","KIAA0196","LOC440335","AGR3","TTC36","UBR2","GRPEL2","MLPH","LOC401127","SPP2","MIR647","TLR1","ARHGAP28","IGFALS","ENO1","MIR563","MIA","IL17RA","LRRC47","C3orf16","MIR1304","GOSR1","RFESD","MIR1280","UGT2B11","A2LD1","GPR37L1","WWP2","CTSA","CDH26","CMBL_134147","BCL11A_53335","AGR3_155465","FOXC1_2296","TFF3_7033","NAT1_9","C6orf97_80129","DEGS2_123099","AGR2_10551","GABRP_2568","GATA3_2625","PRR15_222171","GPR77_27202","SPDEF_25803","FLJ45983_399717","PPP1R14C_81706","ESR1_2099","ZMYND10_51364","THSD4_79875","MLPH_79083","VGLL1_51442","RGMA_56963","STAC_6769","KCNJ11_3767","TBC1D9_23158","FBP1_2203","DNALI1_7802","CT62_196993","FOXA1_3169","MID1_4281","ERBB4_2066","TFF1_7031"
"SNORA8",0.0639319068218396,0.176963867923393,0.0616718481854454,0.0785551917699625,0.0485954837539974,0.17044637810368,0.0308127940942936,0.0230072794325477,0.0267672325859511,0.0314084442031086,0,0.0294725526492334,0.0308152388164091,0.0254458451292962,0.030511176439542,0.0376690255320662,0.0251686628267692,0.0357012123474493,0.0279535393046029,0.0231548093981576,0.0261890366784809,0.0334525420708936,0.0253744284148382,0.0440003058798908,0.0440566712210074,0.0310785939408464,0.0309401848664635,0.0263846118514291,0.0346693683101922,0.0451785603953218,0.0222137841447729,0.0284212186250574,0.0254514372272731,0.0276409765525444,0.0327365126004092,0.0257930814898272,0.0238590473834613,0.0258513888139972,0.0337529611883895,0.0348205621817896,0.0261395557020257,0.0388132947669697,0.0226694574995322,0.0233628680844381,0.0282841774220823,0.0253549634190186,0.0255014691418285,0.0270752179350581,0.0280899679037608,0.0271807180195052,0.0264497605851179,0.0261177885973126,0.0266700251221288,0.038938080417198,0.0371474996051895,0.0363549742730586,0.0280612946288311,0.0237381695543993,0.0327631476204456,0.0258811192865379,0.0237197512932804,0.0357424901951112,0.0296513263714667,0.0231149235904691,0.0247125196851758,0.0250158047733564,0.0252877763477967,0.0278449708315445,0.055596195592036,0.057487915250679,0.0646472067393058,0.0746870908956294,0.0507371874776124,0.0252500653478235,0.038653854710032,0.0371709849879766,0.0542457946126249,0.0269202301887942,0.0720694462763687,0.0467240342535545,0.0241838828639031,0.0345632118164333,0.036837706283987,0.0445027416728465,0.0842714553965003,0.0256462878579615,0.0469546658089334,0.0636735156574706,0.0367320943629045,0.0416571038338427,0.0327542540566789,0.0310185695595658,0.0323085846316572,0.0412797831772826,0.0241808246299218,0.0469444609191898,0.0898038120294966,0.0344331419004929,0.0399857940694291,0.0393608073898596
"HIST1H1A",0.0687461259405695,0.185616878583779,0.0664299151510367,0.0875841680531799,0.0529020432208119,0.187404119137333,0.0335741495473114,0.0266058730519635,0.0290948346743274,0.0345094359954897,0.0294725526492334,0,0.0328954153984109,0.0276326858767361,0.0330068153992268,0.0410453405505217,0.0270312336668358,0.0410475744249516,0.0301463070899922,0.0242194240924102,0.0288323818613597,0.0357141625609955,0.0270033680871839,0.0472605056832982,0.0465679596324981,0.0335458869641066,0.0329113434042454,0.0287814367996763,0.0375504850734464,0.0497951628210969,0.0259544573758633,0.032438580811052,0.0274308442336886,0.0301837859635366,0.0349672662286139,0.0276666211772029,0.0266568025805473,0.0277444463981344,0.0368890650787269,0.038687906572734,0.028384197932786,0.0412059230214245,0.025117574452924,0.0255273338397964,0.0307591822710519,0.0259878129786611,0.0274816680257662,0.0283342979334859,0.0293041332848004,0.028887460296548,0.0287328626965554,0.028175284467506,0.028938285539548,0.0424494136922089,0.0411953579545962,0.0373968227821705,0.0307548596667762,0.0256674426553213,0.0345244286934833,0.0272341169231433,0.0252385464729582,0.0387621285872816,0.0323372978788727,0.0261005152881877,0.026304706335648,0.0270878506757859,0.0276858085593752,0.0292742641167562,0.0607065738799243,0.0597390245429265,0.073191890608271,0.0801634643228264,0.0555704549939748,0.0268042365817442,0.041843150686231,0.0415288655670095,0.0629626711327771,0.0307115588234745,0.0754701374660434,0.0521038919689896,0.0251766482459983,0.0370878744876179,0.0406202520941386,0.0492585701721379,0.0863151584875245,0.0277335231995296,0.0536661264870102,0.0683855886371967,0.0425918258324788,0.0457094840116268,0.0375008767510938,0.032552722068361,0.034022979543127,0.044007080604797,0.0255015709293325,0.0499347804730461,0.0979125847451605,0.0373842129617768,0.0453225135877691,0.0440762979962108
"MXD3",0.0715037361612244,0.202108646954839,0.06776418307083,0.0907859841323821,0.0576582545765074,0.207292055974038,0.0351771842694478,0.0267160955156659,0.031106746875622,0.0374423389835626,0.0308152388164091,0.0328954153984109,0,0.0304583179422907,0.0363379784315295,0.043832417007824,0.0284245540756796,0.041807956011852,0.033570770857588,0.0268778715347597,0.0302946963544682,0.0392858305401164,0.0293106272326399,0.0509187292664635,0.0488669238597111,0.0363767849633648,0.0357865950421049,0.0303800959926268,0.0384540074132268,0.0520637441909975,0.0266643291695277,0.0330733114832088,0.0291151646484933,0.033055334364581,0.0390141775337035,0.0303980364630348,0.0281269211442082,0.0307850045850037,0.0398417885200262,0.0422275642320919,0.0321823749137142,0.0444481919115057,0.0262941742038134,0.0274566074600908,0.0341960436037942,0.028834102220467,0.0294333615560334,0.0319448765694445,0.0319520820710506,0.0314142232079529,0.0318394892457728,0.0300089658538102,0.0311320039893525,0.0445827075353549,0.0428690188463968,0.0405929182783413,0.0328705524171914,0.0276639562768654,0.0377011771076436,0.0307328284070944,0.026778099840292,0.0403352599329994,0.0343402482185201,0.0276733500950093,0.0287196990973703,0.0300610635585035,0.0296073087333681,0.0328864932966799,0.0661215335706718,0.0676522676202287,0.0752568132377468,0.087914596150537,0.0615582037514003,0.0289719967270392,0.043581856019649,0.0431512683506753,0.0639535705824723,0.0319214249050463,0.0821519635355594,0.0551818425764405,0.0269463063279657,0.040765987970652,0.0424498378179157,0.0526259756176343,0.0956192353716886,0.0320553662605683,0.0568535282771708,0.073215363967745,0.0439841637283015,0.0498889669857539,0.0387136612788708,0.0359018226662246,0.0361076065711527,0.0480554008445037,0.0278683369257937,0.0526900592019504,0.105684515470855,0.0399610819685935,0.0455512457838666,0.0447852897529154
"BIN2",0.0615212032990602,0.166369366705729,0.0595064564258176,0.0814051776135819,0.0457439035579461,0.168041785327192,0.0298367744350423,0.0222713619615016,0.024837050188888,0.0289634341819327,0.0254458451292962,0.0276326858767361,0.0304583179422907,0,0.0295284960125519,0.0362582255372327,0.0239279289278032,0.0354197430731369,0.0280103191980956,0.0217259072180249,0.0254304581279036,0.0330744486262992,0.0250304793959171,0.0426198333191992,0.0407074205789277,0.0288242863737698,0.0293014265100509,0.0250298138263943,0.0343416172348693,0.0436887327699452,0.0215662530639158,0.0281730875523763,0.023949121257387,0.0277117175248185,0.0319279098590281,0.0267624721312095,0.0237668320149683,0.0258995624471631,0.0320787911243852,0.0349214461358997,0.0252262551461789,0.0373599182225041,0.0219573969029357,0.0223838703096441,0.027220709088919,0.0233540433833382,0.024534341489028,0.0260714098234755,0.028334282645293,0.0266421013198755,0.026354599280159,0.0255322382591709,0.0260828928383683,0.0385137809390132,0.0361005603529861,0.0351012148253842,0.0281879801451066,0.0237414233337405,0.0326613827110464,0.0252248554674921,0.0223556574580454,0.0344069059373069,0.0283050182598066,0.0231947093758758,0.0235674009825088,0.0250313802019428,0.0240946161056157,0.0265127268799368,0.0540305548476905,0.057673030624944,0.0628232464086824,0.0735530745697745,0.051133523109506,0.02395082668863,0.0372730324980649,0.0363365177900238,0.0522472958265871,0.0266995415758647,0.0702665888197758,0.0450901367908726,0.0236114578952685,0.0329015808849685,0.0354630306607515,0.0437199006107291,0.0755779812045984,0.0270417510343545,0.0454053401750593,0.0632856469935141,0.0367876731401174,0.0402183831573847,0.0328365922095519,0.0308722651212514,0.0315419743586708,0.0406937550023336,0.0230864952287643,0.0439154274946712,0.0914258448690886,0.0329090558520753,0.0396284931235163,0.0392895970424171
"SNX10",0.0743451724041523,0.212231276436942,0.0667567096790103,0.0948743252897926,0.0570977904090975,0.205777376005031,0.0342337495343864,0.0276360810532099,0.0326078494344122,0.037776383522454,0.030511176439542,0.0330068153992268,0.0363379784315295,0.0295284960125519,0,0.0431577202661135,0.0302591584808826,0.045150327637958,0.03348720781953,0.0281941971073617,0.0310400732107676,0.0385510822621769,0.030885552001052,0.0521091119563057,0.0523711291815644,0.035748420210502,0.0355632274521346,0.0315449325764528,0.0407259858856144,0.0533473693690373,0.0264622490716823,0.0333407624684684,0.0296176378283267,0.0338524238446555,0.0392732253557988,0.031473390984357,0.0285409852705289,0.0312068547274397,0.040868037679041,0.0425956658021739,0.030947296771884,0.0451546549440649,0.026918372028701,0.0279780032113617,0.0342789332827859,0.0285358078379315,0.0305183138908665,0.0316672245044447,0.0345722857978682,0.0329867344508554,0.0322006624692528,0.0311652092277243,0.0317966678238363,0.0458294936774273,0.0438177431400307,0.0413721449519452,0.0342225657950793,0.0282040763428368,0.0406411660804842,0.0302604195722733,0.0278313749597547,0.042176748481223,0.0348053638772657,0.0288625965337552,0.0303016280640433,0.0304334278617139,0.0306176603602164,0.0315308145720071,0.0678157558295296,0.0684124923950319,0.076131556515228,0.0852229825945512,0.0611744435034213,0.0289645537046921,0.0451467256879156,0.0446383651739131,0.0653590893463561,0.0332035218382239,0.0839046765587105,0.0562951818045794,0.0279273068769082,0.0388074092422717,0.0439286510848922,0.0553645882441905,0.0984957114556783,0.0318883361175915,0.0565555943932061,0.0761243912887244,0.0458056933515047,0.0510761009145996,0.0411616003603052,0.0380839026825209,0.0377167440617636,0.0493973453592917,0.0278841818357257,0.0547408511326471,0.111368806718635,0.0395366745842366,0.0470782138815309,0.0469045432366786
"TFF1",0.0884553006679893,0.244084352298613,0.0822317337996484,0.11187438922728,0.0708366161549412,0.241535782221932,0.0415874354931343,0.0327507608055886,0.0382404686886456,0.0448275478742423,0.0376690255320662,0.0410453405505217,0.043832417007824,0.0362582255372327,0.0431577202661135,0,0.0347643116235204,0.0511245549079256,0.0398974426962188,0.0326795747016195,0.0373440595968421,0.0472700441723433,0.0358945678566669,0.0627846027237833,0.0617943631250558,0.0422796816084303,0.0430443007651262,0.0369205189332685,0.0485858902148042,0.0637378308986202,0.03194652794284,0.0407810292829191,0.0349513546116087,0.0402766633395891,0.0456268311600007,0.0361423109811106,0.0337312716739172,0.0365104186725839,0.0481667012015312,0.0502120854487497,0.0366066383776155,0.052465904227141,0.0322507407704083,0.0324813874938184,0.0392708633333936,0.0340770464087689,0.0357305168845705,0.0369781461013686,0.0397094940852997,0.0369385004330777,0.0368255886587505,0.0357216736701215,0.0364969363779172,0.0550445510747983,0.0520210093880941,0.0502485608064441,0.0408054885150816,0.0315507564454802,0.0443655011397527,0.0352192178275199,0.0340268042418995,0.048517586645558,0.0393789907109604,0.0336679045129627,0.0347784206837931,0.0355686181350812,0.0351597105106539,0.0392251478959161,0.0794430981229663,0.0779667360979367,0.0900394210589311,0.105067735800906,0.0711662062863451,0.0355802504327744,0.0549802342918306,0.0529921735238988,0.0767525003508861,0.0384878740996453,0.100628544097367,0.0646937057841112,0.0319115346578845,0.0492481321726006,0.0527964261773368,0.063893161022417,0.112914797991344,0.0366689703773255,0.0652747209415775,0.0916758292488016,0.052795758216184,0.0586560382504037,0.0490720590835055,0.0438698472776018,0.0453248881541836,0.0577936444534954,0.0324215083707888,0.0655812851887815,0.125885890669915,0.0483146267207911,0.0564266809519415,0.0560695140736242
"ZBTB43",0.0595008508825847,0.165414267847463,0.0576071074067842,0.0776142890917357,0.0451287043958261,0.163925815153025,0.0290703015182877,0.0222763919637144,0.0261660842630556,0.0296139094655811,0.0251686628267692,0.0270312336668358,0.0284245540756796,0.0239279289278032,0.0302591584808826,0.0347643116235204,0,0.0344525830995437,0.0275253042079121,0.0221457863114135,0.0255840851249655,0.0309136329867799,0.0244025033923859,0.0419039527047461,0.0412997714956501,0.029400283971648,0.0292007722059693,0.0246770970776188,0.0326362544084605,0.0434981077070033,0.0212209040054559,0.028372664958542,0.0242728264285724,0.0267587770744072,0.0315808216559689,0.0243923083232349,0.0229732193048243,0.0258275083298199,0.0327035178109203,0.0332921243385852,0.0245718333576324,0.0370164550235361,0.0226565157224797,0.021689618818192,0.0264098460298921,0.0234129678765862,0.0250659571817659,0.0255603719313744,0.0258908651144955,0.0255272443894904,0.0251605041988203,0.0246771808197819,0.0255475028959261,0.0377463130948443,0.0370491529604346,0.0331047188373364,0.0284202149287331,0.0228877447403312,0.0316995427762121,0.0254103307196514,0.0226564714951575,0.0342160491995816,0.0284632761375005,0.0230797299162397,0.0235370623152231,0.0237980981784195,0.0230783687383817,0.0262638889284362,0.0530558278354372,0.0545298926867976,0.0639822529623203,0.0692823786964115,0.0492117992227481,0.0237576406609164,0.0381027607775514,0.0363967394843844,0.0520362969626705,0.0261986618898931,0.0693390248954071,0.0436270161313786,0.0219612031629189,0.0337117927562945,0.0350284598796189,0.042448038739452,0.0759160842721261,0.0240571473765786,0.0453224752099905,0.0592354415221124,0.0376100977889947,0.0407869336869709,0.0324256421911951,0.030534830470656,0.0305171915234932,0.0383090809668791,0.0233269028013941,0.0426142113956124,0.0895037045050145,0.0331499850529615,0.039719705434152,0.0375508004787843
"RALB",0.0850115989128962,0.249869871341947,0.0789450031682289,0.109142333987508,0.0679645875849241,0.236172242331725,0.0409652521318293,0.0325678270022452,0.0364380895503964,0.0446012825825455,0.0357012123474493,0.0410475744249516,0.041807956011852,0.0354197430731369,0.045150327637958,0.0511245549079256,0.0344525830995437,0,0.0399795906580007,0.0317921751404711,0.0367027340714134,0.0436965719885262,0.0362202170372763,0.0599381586296496,0.0588797682797242,0.0425286080579953,0.0413512877427963,0.0385381822971142,0.0477319286090054,0.0646882409344114,0.0312335189574815,0.0409076569772695,0.0345126866764902,0.0392202742463266,0.0459881391305541,0.0371637800869892,0.0325379434916294,0.0369148083782842,0.0461501144063965,0.0476898253138596,0.0347077485315785,0.0525685042654443,0.0318139652532014,0.0327218369542831,0.0394041317384775,0.0337232250399038,0.0346870348217604,0.0372406306978101,0.0364326224247598,0.0381678278291829,0.0380873212342894,0.0356136081335025,0.036591980671315,0.0547953791802082,0.0510967180916791,0.047647037901602,0.0373619350009091,0.0327246575435026,0.0466203675991218,0.0353770760752992,0.0320791708800468,0.0494927501251797,0.040749245012626,0.033881325364915,0.0337934238766842,0.0350118316451368,0.0350395612129848,0.0377582637477043,0.0786041486154879,0.0804703025604113,0.0872457555390093,0.0997600160729329,0.0717326344761302,0.0340395267712709,0.0535296243384979,0.0524474666749505,0.0771375359613675,0.0391122833421078,0.0973762930226119,0.0629185389177184,0.03211336472652,0.0458674247718629,0.0514388598700967,0.063597370545228,0.109559183846513,0.0364592520814679,0.0662985677823279,0.0920543778261727,0.051964557671665,0.0601527423568394,0.0480212725484314,0.0425724830622562,0.042913779062829,0.0571394584556473,0.0337139742852466,0.0674172727059421,0.127265635535964,0.0487064890232469,0.056262004374817,0.0563273584038213
"LEMD2",0.0691212024929786,0.193425591609976,0.0646250396442906,0.0860072915946122,0.0495013067623124,0.188755028380852,0.0319462305049645,0.0252657341724116,0.0287218117611774,0.0342297610892994,0.0279535393046029,0.0301463070899922,0.033570770857588,0.0280103191980956,0.03348720781953,0.0398974426962188,0.0275253042079121,0.0399795906580007,0,0.0247489031857199,0.0285146547047302,0.0337649089839605,0.0274713027628563,0.0476991492068023,0.0479653899039067,0.0346096521691062,0.0316580486693805,0.0286823021019018,0.0364518621471962,0.0495125740685211,0.0253594508792821,0.0322673877238088,0.0273666854602918,0.0298404538679227,0.0374503231373486,0.0282431873662384,0.0261661914951606,0.0298441788359988,0.0372625720458982,0.0384299692082633,0.0278819304036175,0.0402649742337422,0.0248056535667497,0.0258479773543991,0.0318300644997637,0.0264362179588151,0.0277170935959945,0.0284147931988859,0.0298418699973432,0.0296891073199814,0.0292830917063662,0.0286599269670702,0.0292118626986639,0.0418054420423726,0.0402279634470023,0.0383776599393755,0.03104770770292,0.0253473096736521,0.0363313236869971,0.027547236073493,0.0253851469558227,0.039297675956884,0.0316180415644334,0.0266616585841785,0.027298142716809,0.0268562758837909,0.0267024072961484,0.0296412959639108,0.0580395587534056,0.0611878204117043,0.0710507780660736,0.0799953932411031,0.0566564341835158,0.0277106490613047,0.0433719686943815,0.0413331521419338,0.057740796576618,0.0301223703565919,0.0761255411798796,0.0505710528994566,0.0267395579912666,0.0361880434399894,0.0399503780410505,0.0478766815147761,0.0868213546664056,0.0284497114764865,0.0514438359321706,0.0666412980833152,0.0423011450471629,0.0472435015696853,0.036532555056303,0.0343813546607761,0.034679406495347,0.0448616329865409,0.0261099653467323,0.0512974790422503,0.0972703282179277,0.0384359015397969,0.0426934716796773,0.0447591983765775
"RPL22L1",0.0539212151447171,0.15487716720769,0.0525789848174134,0.0722973584005735,0.041228224369757,0.152131614568274,0.0266292022320112,0.0198993355126388,0.0240358856100314,0.0275567886636613,0.0231548093981576,0.0242194240924102,0.0268778715347597,0.0217259072180249,0.0281941971073617,0.0326795747016195,0.0221457863114135,0.0317921751404711,0.0247489031857199,0,0.023826168577856,0.0294479441686181,0.0224586064775871,0.0387876363136329,0.038699642813131,0.0272108089092263,0.0267797247127508,0.0230699122142036,0.0296776467163894,0.039848975808587,0.0197913229744473,0.0251572001704534,0.0213565585925007,0.0241789932523769,0.0285395236547861,0.0231816030428792,0.0214592198088868,0.0231786845448075,0.0306249314009275,0.0300942148348275,0.0224243804018483,0.0337597329890625,0.0194139314614097,0.0207119525794912,0.0255736563547426,0.0219381441521343,0.0222554212191796,0.0242204872001642,0.0243993606173503,0.0244408842659438,0.0243323716458769,0.0227980901514635,0.0238349631495135,0.0338606099723241,0.0321056011741595,0.0317576385345547,0.0251433891300465,0.0212480673190081,0.0288202759026649,0.0232220586905456,0.0207587585273445,0.030638574496751,0.0260993363288903,0.021131685928301,0.0208824822971248,0.0226961480882768,0.0231629694976634,0.0234710810255182,0.0489593187246892,0.0499428463993501,0.0559906877937513,0.0672488554392488,0.0463782738269469,0.0215076986131759,0.0351581274772324,0.0330182169523101,0.0478914035927336,0.0245321059929717,0.0603730765747369,0.0415366938308108,0.0206091007286501,0.029862982327183,0.0329847545898125,0.0396440362795422,0.0717282071292364,0.022914009890683,0.0418923411119208,0.054829946148787,0.0335868916180684,0.0375855069110033,0.0311129481122526,0.0282425903304927,0.0280974451763654,0.0373129434197493,0.0207188204081931,0.0401830954553239,0.0802067217311788,0.0289011262338192,0.0347828198029543,0.0352811678065441
"LOC727677",0.0624319831424551,0.181126115169278,0.0580461240163824,0.0804116065729632,0.04722180939361,0.17131455015969,0.0304262151937964,0.0235690666738742,0.0268398726873333,0.0311875907209514,0.0261890366784809,0.0288323818613597,0.0302946963544682,0.0254304581279036,0.0310400732107676,0.0373440595968421,0.0255840851249655,0.0367027340714134,0.0285146547047302,0.023826168577856,0,0.0328263770680961,0.0258271814876461,0.0444857455288305,0.0435481253774221,0.0320927241222589,0.0307972228908264,0.0259464470657696,0.0333301612164796,0.0457686651612546,0.0224228637650584,0.0280654239349615,0.0242938762846018,0.0284757422112197,0.0324994391136456,0.0263068389202037,0.0243005459199998,0.0283570070041706,0.0347098951888978,0.0351420754325236,0.0269565209242119,0.0376336629260983,0.0222736571146914,0.0241124954756161,0.0282347514043651,0.0244374429343277,0.0262087611376348,0.0271032695002819,0.0276405724750807,0.0274544177110917,0.0263107179834861,0.0258823013082389,0.0268819795298039,0.0395682796257618,0.0380493493842933,0.035447918654073,0.0278680488598575,0.0235410829523711,0.0334303143170535,0.0254261217005217,0.0238653679787784,0.0359294285952391,0.0311551947833875,0.0239178539825555,0.024405791865298,0.0246443399367482,0.0253615572558031,0.0274356280959243,0.056832346105925,0.0565566964270212,0.0660264913779227,0.0744922363132315,0.0537878314886299,0.0242300087129327,0.0393529508115282,0.0379436131220687,0.0534927869846412,0.0288387328352412,0.0706831418445876,0.0471330145109746,0.023118906806976,0.0338499148595475,0.0369734346016546,0.0438467775881114,0.0827862811758834,0.0257511917811433,0.0481055853787784,0.0655712241255489,0.0370657504591873,0.0432009670248652,0.0336738723423603,0.0329446626398945,0.0324125696430214,0.0422205192390157,0.0232580053682503,0.0471495637014691,0.0916070518400413,0.0344006429114373,0.0410524076725225,0.0404084547942534
"CCDC90B",0.0756509780065983,0.216134916645236,0.0730488229017515,0.0962825611982929,0.0591143861313936,0.226533168602967,0.0378258952510658,0.0287326606596479,0.0333488350519285,0.0399756733255519,0.0334525420708936,0.0357141625609955,0.0392858305401164,0.0330744486262992,0.0385510822621769,0.0472700441723433,0.0309136329867799,0.0436965719885262,0.0337649089839605,0.0294479441686181,0.0328263770680961,0,0.0318764064007154,0.0533588720696764,0.0527910219198877,0.0380428812226282,0.0384349596014935,0.031897557269102,0.0420525678372544,0.057438452295539,0.0278782757994072,0.0358031066989509,0.0304942970490249,0.035217532581287,0.0412442511381677,0.0338415144797673,0.0295581250911388,0.0331761844352768,0.0430170033338871,0.0451678039375045,0.0330591913292943,0.0482139041676344,0.0296409796525775,0.0289743008311149,0.0343210971268505,0.0311860427276121,0.031321433340453,0.0322398347300323,0.0348921532402302,0.0344160650176933,0.0322237820548886,0.0323200901947509,0.0331677187510079,0.048522045737199,0.0466672160822684,0.0448953331950156,0.0369746754061921,0.0286004200061981,0.0416897994476087,0.0315127026490584,0.0297049186521447,0.04399562416714,0.037401617748911,0.0297620002258002,0.0306924711780502,0.0321501142214994,0.0316242430690588,0.0332606737860346,0.0685366369639146,0.0711267329777016,0.0840192433401764,0.0953987667560403,0.0651824774376032,0.0323380293383987,0.0479616310083918,0.0470633521915567,0.0669959933400045,0.0338702009178375,0.0851238857148319,0.0573754860018123,0.0284649970913048,0.0422399210289638,0.0465737620466413,0.0556548838679465,0.103486224430765,0.0338004478262522,0.0587620572322254,0.0800735667290941,0.0464585450037856,0.0541643861948343,0.0414947501913779,0.0390498463601173,0.040540095184534,0.0527382823919875,0.0295816058453129,0.0573899494777929,0.117283620065163,0.0423316348793499,0.0495012722321663,0.0504990948909578
"CHI3L1",0.0625926198548024,0.164338791933038,0.0614407161726863,0.0798937234187407,0.0464901934853969,0.16868807525759,0.0285154677236565,0.0224625802287181,0.0254059178200731,0.0307336155221912,0.0253744284148382,0.0270033680871839,0.0293106272326399,0.0250304793959171,0.030885552001052,0.0358945678566669,0.0244025033923859,0.0362202170372763,0.0274713027628563,0.0224586064775871,0.0258271814876461,0.0318764064007154,0,0.0416987557846442,0.0414569201605563,0.0293158140937584,0.0291483567436432,0.0252077465189373,0.0316704795650428,0.0453711623508791,0.0221112824870355,0.0280520564705723,0.0244356769461488,0.0273280703048927,0.032381200133196,0.024751586273297,0.0240230719161904,0.0263504407295333,0.0333408294976229,0.0346918230515699,0.0260670158761575,0.0372906903497097,0.0214472957282251,0.022567699340037,0.027085765075264,0.0235425511743084,0.0243058615350807,0.0270045464838653,0.028064572171693,0.0265365006304801,0.0265302956692579,0.0251953200871789,0.0254131752697028,0.0388513105045226,0.0371242181803246,0.0341682016560093,0.0277483012422751,0.0235102877847206,0.0326227776637122,0.0249854670544943,0.022219393345473,0.0349926577047276,0.0288215396449337,0.0244463597828835,0.0234722499928302,0.0251692373709314,0.025525361768455,0.0264489837880776,0.0553390133630539,0.0559333586967089,0.0646898060685182,0.0715713469672461,0.0505961357346366,0.0234468298712922,0.0377475270586625,0.0378735267577324,0.0543636881463606,0.0271676696558202,0.0679937805894849,0.0449280650096853,0.0222907155989247,0.0329360497150321,0.034989240342514,0.0438458554180333,0.0771847309786872,0.0261543308488464,0.0454157873322836,0.0617468760332752,0.0364325678825352,0.0409421028727471,0.033122172210072,0.0303240780789554,0.0313219418090962,0.0409515335916893,0.0226135204826516,0.0453586845187365,0.0935983839304117,0.0332304021276794,0.0390079855121847,0.0393820212708685
"LOC145837",0.100441259334695,0.293974860469703,0.0975750192197643,0.142162981676432,0.0749219677023992,0.293544977384116,0.0486576641874278,0.0397408239158362,0.0450860000914215,0.0514506614464666,0.0440003058798908,0.0472605056832982,0.0509187292664635,0.0426198333191992,0.0521091119563057,0.0627846027237833,0.0419039527047461,0.0599381586296496,0.0476991492068023,0.0387876363136329,0.0444857455288305,0.0533588720696764,0.0416987557846442,0,0.0713335827554227,0.0515474674752206,0.0502968563537644,0.0427441827871302,0.0565226900035234,0.0748816411050298,0.0377569779046062,0.0478607998402142,0.0418568922662691,0.0455959293582522,0.055607307936307,0.0431862404587911,0.041781269311004,0.0453825133613856,0.0566930890272895,0.0603482871752601,0.0439180996456429,0.0643798902419685,0.0367461008709248,0.0384004904869621,0.0477200702126075,0.0404094394122935,0.0435820185864044,0.0441028220058441,0.0470111815292036,0.0454124887588711,0.0437723467839556,0.0441769329870232,0.0447910993181076,0.0643287104953369,0.0634474544215001,0.0578473891089942,0.0468092729252234,0.03880849401067,0.0560308953268484,0.0432303557617247,0.0387739289134515,0.0593786074333173,0.0502310768622647,0.0384433210340377,0.0409611783935679,0.0413877828272729,0.0429567789260063,0.0460682383169937,0.094322988157256,0.0954040092006488,0.11185812495735,0.123355182070768,0.0897207600735604,0.0423435927428791,0.0659790779375139,0.0632059000694255,0.0902333153394013,0.0470115196801999,0.116987132222494,0.0753939416488668,0.0392741810802316,0.0572446469542818,0.061814021516217,0.076276171770394,0.13302662296542,0.0426750074717296,0.0775000381333801,0.107292248785643,0.0651242608421166,0.0711182528799498,0.055911512838912,0.0526975051250967,0.0522542968485659,0.0690160850257917,0.0400094020571133,0.0778299753238634,0.156353552780332,0.0582471076835907,0.0688426656346735,0.067272301454931
