"","hsa_mir_135b","hsa_mir_190b","hsa_mir_224","hsa_mir_452","hsa_mir_577","hsa_mir_934","MIR128_1","MIR563","TAS2R13","FCGR2B","ARHGAP28","MEP1A","C14orf72","LOC100130331","LOC727677","SPP2","ZP4","LOC145837","IAPP","SCARNA6","STH_246744","C9orf11_54586","CSF2_1437","NPFFR1_64106","OR2H2_7932","C9orf53_51198","FRMPD2L1_728798","C14orf166B_145497","MTNR1A_4543","PRLH_51052","GPR139_124274","PSKH2_85481","FETUB_26998","C16orf90_646174","CAPZA3_93661","PF4V1_5197","AOX2P_344454","TPPP2_122664","GH1_2688","C4orf45_152940","HOXB1_3211","LOC285768_285768","UROC1_131669","KRT74_121391","AHSG_197","RAX_30062","GSTA5_221357","SLC9A11_284525","GPR25_2848","CPA2_1358","OR4K15_81127","POM121L2_94026","ATOH7_220202","SNORD93_692210","PRTN3_5657","HIST1H1A_3024","ZNF280A_129025","OR2S2_56656","CLDN25_644672","KRT84_3890","NCRNA00113_54088","NLRP10_338322","ACCSL_390110","OR10A3_26496","KRT76_51350","LIPK_643414","TRIM15_89870","C16orf92_146378","OR7C1_26664","OR52N2_390077","CCDC60_160777","LOC400940_400940","DAZL_1618","C14orf53_440184","C2orf71_388939","PLSCR5_389158","TRIML2_205860","CCK_885","NKX2_5_1482","HTR6_3362","NKX1_2_390010","LOC100128977_100128977","C15orf50_414926","POTED_317754","GABRG3_2567","TMPRSS15_5651","OR7A5_26659","PSORS1C3_100130889","SPACA5_389852","PROK2_60675","IL1F5_26525","KLHL34_257240","C2orf51_200523","CLEC3A_10143","AVPR1B_553","CLLU1OS_574016","SLC30A10_55532","RIPPLY2_134701","TEPP_374739","KCNV1_27012"
"PLSCR5_389158",0.0715580948835958,0.210250003378655,0.0631208852172111,0.10282874931673,0.046123519215377,0.20251447461495,0.036753493564199,0.126909468076088,0.153822583783203,0.0972534580653235,0.0403945930829659,0.043212153511323,0.0658988119840413,0.0484918953246754,0.0429453591104308,0.0351309146704093,0.0525118751026004,0.164513418901973,0.0250631425024814,0.0942991406445793,0.0379673263700698,0.0393435400591009,0.025720663866249,0.0404451050289869,0.020049771851281,0.0225475279548039,0.0209528885893183,0.0321494568888083,0.0355141648510014,0.0480577295199197,0.0456313830913971,0.0204494941713749,0.0517752824720058,0.0242832801249268,0.0277421678425555,0.0440953953250163,0.0572213769201982,0.0345402940199219,0.023497228297803,0.0223874582693075,0.0238531629330506,0.0194446463010359,0.0201929134441066,0.0234223124668141,0.0217496452196162,0.023064432498406,0.0375209438959834,0.01968404205032,0.0261180122856719,0.0298569399309488,0.0365054458946837,0.0301338872545015,0.0239698431639181,0.022766897698117,0.0338947570823091,0.0381674432688349,0.0259654996945378,0.0407102983081683,0.031449325610682,0.0361860417568696,0.0281445727960786,0.0238756294586902,0.0285161855922692,0.0306590162015373,0.0302269774549024,0.032821254120655,0.0198219596150531,0.0380604917008831,0.0322163303748411,0.0277278613471871,0.0219996327784288,0.0205302526068346,0.0265555245832733,0.0452757638903064,0.0451009584478601,0,0.0320357851876809,0.0296173077540609,0.0283460186385327,0.020073052540387,0.0660734393848147,0.057395265389743,0.0255223109814873,0.0725864074733865,0.0460888446526082,0.0260114803107371,0.0387383239648543,0.0374255847452029,0.0237933245981892,0.0253452881434382,0.020863250286245,0.044213019039441,0.0358679443598894,0.019996432359496,0.0223248133444009,0.0368909579980621,0.0397823850159655,0.0273360365117849,0.0218947922629799,0.0223570189970817
"TRIML2_205860",0.0681589322654991,0.185870858371246,0.0551146087075212,0.0939446857561019,0.0423198917927326,0.183797282766754,0.0331976739823815,0.114716624337007,0.146629829456507,0.0889824146318017,0.0367464779653203,0.0385552528338476,0.0619726133679753,0.0448726281242088,0.0377459268275974,0.0311932039698113,0.0467891849387922,0.147602486312812,0.0230113746056062,0.0802839767327496,0.0348074191664611,0.0353172908628622,0.0223004825546988,0.03665373735796,0.0193309619330795,0.0204894494675827,0.0191979384748946,0.028267499228282,0.032283576626542,0.0399856591356418,0.0401126916605,0.0175822856546359,0.0476698288721229,0.0223204148662078,0.0240905467231217,0.0415032237387734,0.0507311457478541,0.0321331977681433,0.0213736590780458,0.0213067156395896,0.0208150429892666,0.0185017323725273,0.0176629314569578,0.0208021459976491,0.0195547103661679,0.0218781712499933,0.0344337156413596,0.0185631731358706,0.023244422642122,0.0273225176947616,0.0327701916687668,0.027715500226332,0.0219682234703905,0.0201811162933398,0.0307683126252822,0.0352508845045061,0.023023956705717,0.0359209819793792,0.028069393308496,0.0335147744231235,0.0266846938609016,0.0215182694518721,0.0249716766772534,0.0272520054062179,0.0288870694413708,0.0313180400299768,0.0176036634025022,0.0360326121649284,0.029178286811425,0.0256388527678902,0.0187392767502824,0.0178617363693618,0.0258694481046776,0.042057307228201,0.0404543339183068,0.0320357851876809,0,0.0273893065648529,0.0264776983523088,0.0182019725312403,0.0606408909377057,0.0499447824256678,0.0229004090503968,0.0661722982604867,0.0410593208313433,0.0231992433094205,0.0367089527138653,0.0337352027003483,0.0211131561987078,0.0228060712779237,0.0182761217036904,0.0398143404973871,0.0340223349592176,0.0184495794520492,0.0196479491777671,0.0338672552898461,0.0368033001297182,0.0250195251781415,0.0200579017284347,0.0202112697743535
"CCK_885",0.0615092890827105,0.172714229591569,0.0511031454997805,0.0850710833793715,0.0406461962476262,0.169594205656823,0.0314414586782423,0.111222910795874,0.133230736062912,0.0823113777291824,0.0354188758984489,0.0335758432423576,0.058127263179521,0.0421217508873841,0.0347927480925179,0.0284157180512804,0.0421230366153644,0.138117294101244,0.0206894952912621,0.0763750041744999,0.0315277464788464,0.0339630369848321,0.0215389976342868,0.0340876099550543,0.0179169682162063,0.0183752058653856,0.0182540219825629,0.0263547874277342,0.0296809044027344,0.0389957216293103,0.0394189451696503,0.0173619219259115,0.0446788192352229,0.0214141160285264,0.0219537431435166,0.0373298234403189,0.0484781885059549,0.0295102730291923,0.0193335151646592,0.0194192174084536,0.0193830319158055,0.016893491651917,0.0169994329221063,0.0197982104242283,0.0175204113874495,0.0198727926218763,0.0315260792366592,0.0171014017939515,0.020861805465221,0.0254104705482903,0.0300634942186091,0.0261710999172054,0.0199580659642581,0.0197055825382268,0.0288102575396902,0.0326681746016345,0.0213963394208686,0.0337201089283044,0.0244965085739368,0.0294322686680972,0.0254149137560703,0.0209284247292394,0.0246364303125011,0.0260589643342701,0.0262103069975307,0.027232923550547,0.0164824518494496,0.0324840252607215,0.0274951994315658,0.0233730815928797,0.0182873787491315,0.0169957388766646,0.0227555739027723,0.0381918938498821,0.0385818431582449,0.0296173077540609,0.0273893065648529,0,0.0243643716642484,0.0173207092103275,0.0569082125836814,0.0459006571500484,0.0201570899230918,0.0622225568307518,0.0385061478053686,0.0201618582589054,0.0342633728714659,0.0316731458997376,0.0201329208842492,0.0215105710164931,0.0174644692132077,0.0377578951295812,0.030612723367691,0.0164587189288401,0.0187938268685239,0.0321416942067431,0.0344347251970499,0.022640584532151,0.0180838005455053,0.0185176977896881
"NKX2_5_1482",0.0620188095200109,0.166056705432172,0.0492795758656245,0.0848324508584593,0.039191651652889,0.163906777072944,0.0318125150747701,0.109786462365282,0.12806275717073,0.0791262847469173,0.0325180499402537,0.0339170472735545,0.0564748573914699,0.0401851884545496,0.0335162896864041,0.0276360073632233,0.0409709036639016,0.130904862500569,0.0204209581118206,0.0737614125514519,0.0298923129386101,0.0336171579180529,0.0211160324723979,0.0342080267844652,0.0166921951719597,0.0191206351738877,0.0179719079404013,0.0250158974878999,0.0287851115289299,0.0373553332172056,0.0383250435817396,0.0164453486741621,0.0428599514907558,0.0202102472203872,0.0214698705650653,0.0372897169475249,0.0473422683708497,0.0284843732377428,0.019119605023454,0.0179213219107358,0.0187178420769236,0.0161084997452675,0.0159105114734297,0.0189308653761501,0.0176228475911318,0.0190992128979652,0.0310043611957905,0.0169491565499651,0.0207174521985413,0.0251327209644883,0.0295181694201835,0.0242994623757931,0.0196113804006539,0.0184075116067033,0.0281703694414212,0.0317556329279067,0.0209215631302879,0.0327931595260708,0.0240242238983618,0.029493345239499,0.0238624200880593,0.0198381178799585,0.0228596009076464,0.0250823987655443,0.0260713062987011,0.0274506161327161,0.0161773529275464,0.0323736647354414,0.0263708513235328,0.0229278703093763,0.0173389914451947,0.0163035936847239,0.0215667491520765,0.0369306749550177,0.0368660829045892,0.0283460186385327,0.0264776983523088,0.0243643716642484,0,0.0167992436240247,0.0533641572079887,0.0447553752199161,0.0200414272200736,0.0588282208377052,0.0370813123835431,0.0206709065065704,0.0316520721719605,0.0306800099975373,0.019326014300006,0.0210454090051954,0.0167122564163543,0.0374715306189274,0.0291057363899396,0.0159384832798246,0.0173860548347921,0.0315921599596208,0.0323908399619511,0.0230427663904793,0.0176617161256404,0.0185891862922792
"HTR6_3362",0.0429841443966418,0.115777293524924,0.0361545245688945,0.0612470345283118,0.0269521220176411,0.111317673883922,0.0219167524884663,0.07180006309569,0.0931285558653563,0.0550192500031312,0.0230873013430679,0.0240805389516951,0.0390587828912068,0.0290750837616453,0.0227082182712886,0.0204384778575673,0.0293473313119036,0.093649231361362,0.0153571701063017,0.0501042868852926,0.0215439533341411,0.0231812897072651,0.0146440947576672,0.0243935401075629,0.0119919745059226,0.0129586872737939,0.0127528232973843,0.0175943927030632,0.02014885713838,0.0264899177873566,0.0265343975088048,0.011058783737341,0.0300127400918697,0.0134180268397206,0.0148049446406153,0.0264579900664486,0.034795496609262,0.0204810182068252,0.013738667761781,0.0127556095559266,0.0131896313600695,0.0114507627675229,0.011223032620973,0.0134029596439024,0.0118288912209555,0.0136730646067107,0.0212184698753938,0.0117645905629294,0.014347626084896,0.0174957871043363,0.0211634944955997,0.0173466694897432,0.0137056960421568,0.0131247650277973,0.018930235601897,0.0212465262423694,0.014288494378225,0.0228571494060314,0.0169231972344177,0.0197487972620722,0.0168539737266713,0.0141293886849562,0.0163314874868054,0.0179931991897231,0.017820425338376,0.0184273413532561,0.011616226512378,0.0220796879174317,0.0179943655265011,0.0154615748927318,0.0121337271224202,0.0114389282459998,0.0154085651231543,0.0261808807246285,0.0258898690666994,0.020073052540387,0.0182019725312403,0.0173207092103275,0.0167992436240247,0,0.0369699665961908,0.0321171311561063,0.0138736133578666,0.0411915795161871,0.0256008831779164,0.0145156343577461,0.0228927476497945,0.0220724322692155,0.0135051500989799,0.0149179229836746,0.0116410814135365,0.0258308654916127,0.0206532337976582,0.0113997680263504,0.0129791004651292,0.0211360224264916,0.0232136675602712,0.0163134478439231,0.0115648856490664,0.0123896820130623
"NKX1_2_390010",0.134381627103824,0.387204593614538,0.114656211862697,0.189074845017114,0.0863643741141169,0.373204669606823,0.0727906996330203,0.232971879676343,0.306836642969277,0.187639949166112,0.0728708841531869,0.0794895504470608,0.123185751825168,0.0896828871550139,0.077935636673436,0.0628728172461662,0.0954311383741625,0.297259024536683,0.0464603609476726,0.167301836966641,0.0684869227397046,0.0767413896112054,0.0474518815934425,0.0769872566854901,0.0399107080336778,0.042824697380832,0.0392739316174823,0.0589806638254624,0.0633775312813819,0.086865569965455,0.0834330594395069,0.0392519547306319,0.0937397305909941,0.0462166714226209,0.048447845442429,0.0861641098981611,0.109316187021757,0.0647694949948552,0.0412878229293529,0.04230302929737,0.0416358191638231,0.0373492097341925,0.0366328794424723,0.0423105942292998,0.0396367589110873,0.043457032948864,0.0672932584869312,0.0371423207986237,0.0452952038895045,0.0560992004226629,0.0666975747421884,0.0563573981460121,0.0435052831390496,0.0420695584818687,0.0616706934758905,0.0682221126897554,0.0481037335787089,0.0742215981671681,0.055194525767783,0.0654424026824271,0.0509276723369432,0.0452788421590134,0.052283435636087,0.0545628234464856,0.057204882348659,0.0619665905789876,0.0360313465116658,0.0719302208423652,0.0595880758940939,0.0518382234334588,0.0405338960541014,0.0368252520713271,0.0508966976416472,0.0855263393711634,0.080943920108523,0.0660734393848147,0.0606408909377057,0.0569082125836814,0.0533641572079887,0.0369699665961908,0,0.106458959574479,0.0449357109722141,0.133252503871219,0.0847651215986061,0.0473254559920626,0.0733588046280595,0.0672771154288551,0.0447045833068843,0.0468799186378422,0.0380916567692588,0.0822970349364589,0.0663552306045196,0.0361161966164167,0.0401800288583975,0.0686183205429929,0.0743323566529047,0.0532501648362271,0.0391886451016329,0.0406689116187105
"LOC100128977_100128977",0.113912156639677,0.325679724176109,0.0941347370468014,0.16042720902543,0.0719059793765954,0.317643918912241,0.0593459612660096,0.199109335973578,0.254798805029571,0.154004499035601,0.0632758149862361,0.0667844210266494,0.1072136347344,0.076782347994167,0.0668139948191586,0.0509300635944667,0.0799254317622832,0.257328714833189,0.0376707970786073,0.140119083641142,0.0604051085002608,0.0602657549030905,0.0395931938957629,0.0652893186798993,0.0328632268305259,0.0347911240583365,0.0349634888239115,0.0487343178779257,0.05433308415642,0.0697277421914825,0.0725504366096401,0.0309258131461751,0.0792392375205974,0.0376834293911882,0.0412342432131468,0.070768173875657,0.0945065111553331,0.0561265012837512,0.0347843611489017,0.035837140596971,0.0360619108683691,0.0303010165378946,0.0304810373213106,0.0363104799920939,0.0331986084526939,0.0379864964520923,0.0608823640750802,0.0317928165390786,0.0393388072858721,0.0485138414135228,0.0547429368169474,0.0474593835589259,0.0377138582751543,0.0362589733031475,0.0537323043170785,0.0593803934191166,0.0390916311620459,0.0625904146232816,0.04698540146021,0.0569485094843609,0.0447170446901094,0.0391433837351309,0.0448554910594251,0.0465376987810474,0.0485198159859397,0.0535677120092444,0.0301806188866234,0.0601635670371698,0.0497562211424467,0.0411588165064811,0.0333420939863031,0.0319566185164288,0.0403533459325295,0.0711059422386142,0.0735006413740248,0.057395265389743,0.0499447824256678,0.0459006571500484,0.0447553752199161,0.0321171311561063,0.106458959574479,0,0.0385071920592947,0.110660658477883,0.0694847709137231,0.0388164620350069,0.0604261461240887,0.0584748012277937,0.037870119441264,0.0411683470471693,0.0315826418282855,0.0715874416868117,0.0576322444232671,0.0304656356709655,0.0341355996345972,0.0592912808877879,0.0609256236891612,0.0450648549937265,0.033726137173524,0.0347306853452647
"C15orf50_414926",0.050977821441677,0.141519712809538,0.0429844257904964,0.0685484408332637,0.0318417557330558,0.133568764706505,0.0262735403848921,0.0899309567588994,0.106988897410762,0.0655221595986494,0.0267804566792338,0.0280023668251054,0.04600508457142,0.0330200732956473,0.026971861711449,0.0234137612010802,0.0359796735292299,0.110453588012409,0.0178548789790367,0.0616439060987471,0.0251932087220249,0.0274791300786786,0.0174211134354116,0.0279340966266251,0.0141343315828677,0.0160408085316232,0.014558036991107,0.0210284658098402,0.0232335760053037,0.0317605422910604,0.0306176573583274,0.0138451008254985,0.0362273723432976,0.0174439523889251,0.0181636929473423,0.0309502748361387,0.0388009069817842,0.0237265274166702,0.0154948861636109,0.015305121729289,0.0157074292367147,0.0131829733679186,0.0129729563293636,0.0161422451541154,0.0143741398381597,0.0154353770758485,0.0253150161585005,0.013608967100436,0.0171960494646893,0.0200452385939427,0.0251107065311377,0.0211769081244458,0.0159880692896677,0.0151647568434902,0.0227803952555437,0.0274633858030973,0.0172345492145634,0.0272426145780036,0.0202364056204477,0.0253626818710837,0.0197583495785704,0.0162089420086153,0.0191130161010457,0.0204043567420713,0.0215167458861917,0.0226734581588274,0.0137503517627931,0.0262283766985901,0.0222225001252001,0.0192866260167029,0.0142621810949278,0.0137027600377687,0.0180535657615072,0.0319613974148205,0.0311941214941227,0.0255223109814873,0.0229004090503968,0.0201570899230918,0.0200414272200736,0.0138736133578666,0.0449357109722141,0.0385071920592947,0,0.0474100679097079,0.0305214345141949,0.0175677791262632,0.0269896110655187,0.0257666146138614,0.0163168852128914,0.017239043707221,0.0142179655756458,0.0317620909117029,0.0238059848201771,0.0134607334974344,0.0147708475475037,0.0257219144298108,0.027050106117241,0.0191084650723909,0.014348210241066,0.0149707035324482
"POTED_317754",0.151001888575155,0.431180009827409,0.125146881610847,0.203890441577761,0.0908123613555547,0.415005581802103,0.0798516480012593,0.261389376164674,0.325468158733053,0.197734333960209,0.0837445549522956,0.0887062004746616,0.141945009913281,0.104719775463303,0.0861081128253266,0.0697058211017691,0.102249477494225,0.330566137581773,0.0507304314269588,0.184159408397933,0.0778846425271346,0.0813133962121657,0.0526103957364271,0.0812322624054523,0.0413541544193267,0.0459616652278265,0.0430370329821541,0.0593079088515641,0.0710864237190019,0.0975926086634651,0.0956168717237986,0.0408421226587612,0.10500564922055,0.0520813914162263,0.0540377774831698,0.0916040362929847,0.117141730387886,0.0716652208905456,0.0463266708388528,0.0468332837016654,0.0465670125503341,0.0405851222463016,0.0389160476965326,0.047449057306115,0.0438297507840073,0.0496404160727032,0.0765264382406296,0.0404498532511499,0.0522229773185204,0.0626066259575422,0.0752747855623182,0.063598469719349,0.048749265585633,0.0459010523398832,0.0677013491573636,0.0784893175338717,0.05249916907551,0.0807027492562333,0.0630563186926783,0.0712795033412263,0.0599190473250349,0.0513662433457729,0.0579753988080335,0.060558594969813,0.0646825119810041,0.065339080016742,0.0409472334315472,0.0792645995607183,0.0652834514205755,0.0560440183569764,0.0449260772075522,0.040520124470195,0.0537877684064937,0.0913116511208194,0.0908294160775365,0.0725864074733865,0.0661722982604867,0.0622225568307518,0.0588282208377052,0.0411915795161871,0.133252503871219,0.110660658477883,0.0474100679097079,0,0.0887313797317216,0.0519573199964232,0.0797298258335531,0.0736037747455137,0.0488097344547555,0.052757074410131,0.0410838422320624,0.0911759598722713,0.0742174644619821,0.0396676302694652,0.0444594077076227,0.0782567475973217,0.0813582934679158,0.0567397733363238,0.0433937420090345,0.0450482820446462
"GABRG3_2567",0.0992030690908377,0.251285626841273,0.0813674710564251,0.13502890977976,0.0604412493338669,0.253395635117148,0.0512018574328053,0.165400500571063,0.196324870677051,0.123457073196668,0.0539087972686188,0.0538997011720662,0.0884421153848958,0.0611055090084981,0.051483864087681,0.0460510277572054,0.0658708677174067,0.200140651531875,0.0339398148134719,0.115185127795995,0.0479339195256234,0.04963836375678,0.0320796790625947,0.0522214023739125,0.0270556555079084,0.0277636926310635,0.0279718249911079,0.0408799146954887,0.0433878818304001,0.0593067965549675,0.0576493657171815,0.0258821778720954,0.0653130436165315,0.0320624535247236,0.0331095812286554,0.0559901243143755,0.0748726474468972,0.0450412154709618,0.028385992998799,0.0295165918423807,0.0284653588795508,0.0250356900523794,0.0249212998443172,0.0295198082634856,0.0274780485702634,0.0295383177879705,0.049195678092643,0.0253893715513562,0.0312433154628586,0.0387876245515277,0.0466481702691091,0.0371774247657514,0.0298539061877728,0.0289985953030318,0.0449443596601523,0.0484228290157971,0.0310672777698445,0.0488629177958101,0.0384221231385573,0.0462017761313946,0.0370364396423369,0.0307198932538796,0.0376664634442906,0.039844945132578,0.0389556158761495,0.0424090705842253,0.0244606269952993,0.0512131672990567,0.040564764911053,0.034611683359666,0.0273819230780597,0.0246040887159228,0.0327501932518007,0.0576356320765262,0.0563886501127264,0.0460888446526082,0.0410593208313433,0.0385061478053686,0.0370813123835431,0.0256008831779164,0.0847651215986061,0.0694847709137231,0.0305214345141949,0.0887313797317216,0,0.0318744690254232,0.0509479078791312,0.0482023216612783,0.0304083141962176,0.032508323466453,0.0264817030647021,0.0557665369356098,0.045012999618249,0.0248114523953644,0.0273717105353965,0.0460535911028251,0.0511012946733296,0.0349527715970832,0.0281080696712663,0.0283813027393234
"TMPRSS15_5651",0.050717609058426,0.151148112142945,0.0433814726719802,0.0729805029956735,0.0331299266145541,0.138689504072505,0.0271850267296499,0.0897987734802711,0.111731352597971,0.0695321789181634,0.0285618332905924,0.0302694506641346,0.047237591878709,0.034024069071061,0.0297769939674067,0.023908784798371,0.0369258065806264,0.115834025189705,0.0187293849828905,0.0632355004780652,0.0261669111479544,0.0285521134077637,0.018924466125987,0.0298222431455866,0.0143792577083986,0.016980229140738,0.0149162501903047,0.0223581026870249,0.0243940310580124,0.0326021185157595,0.0331606484990292,0.0141979106860531,0.0387743348522987,0.0176537649253249,0.0187958098469383,0.031484299476857,0.041457957576084,0.0242118691619109,0.0162714881264079,0.0162761504978786,0.0163572006872261,0.013896095011547,0.0138396649571016,0.0169365420004281,0.0153574403532256,0.0165762829866332,0.0265573216697381,0.0142521572869594,0.0175136370601776,0.0214527489947,0.0251629329420184,0.0214517812422388,0.0175409887464597,0.0160141803445565,0.023109303996779,0.0276059860561196,0.0181432930665027,0.0281910443884259,0.0218184185363368,0.0240371591635813,0.0210152966302091,0.0175087442148112,0.0207523726940984,0.02086403397895,0.0221403990635585,0.0233785462113811,0.0140056377737841,0.026908047715569,0.0224086471084383,0.0201058491917646,0.0154779045265722,0.0143894678471531,0.0190409467802342,0.0332595905875175,0.0320430087383207,0.0260114803107371,0.0231992433094205,0.0201618582589054,0.0206709065065704,0.0145156343577461,0.0473254559920626,0.0388164620350069,0.0175677791262632,0.0519573199964232,0.0318744690254232,0,0.0273232052600815,0.0262379873034229,0.0164230342502372,0.017739741079911,0.0141998862763344,0.0321067801803565,0.0251367327172433,0.0138718590288562,0.016285420370594,0.0266406792444267,0.0292992939943253,0.0190732719108179,0.0156621289173284,0.0156123280604859
"OR7A5_26659",0.0801728989173769,0.230094002931603,0.0682647035743773,0.111984047691685,0.0544234097171417,0.217672705551362,0.0440037297872444,0.143310143660535,0.173265865957727,0.111484942888669,0.0464632775932086,0.0456772806068548,0.0739020960634668,0.0545379389047202,0.0475488028564905,0.0369861114182514,0.055914090716176,0.178208291193417,0.0283736276628565,0.0962047406158657,0.0417845981443277,0.0437132836416257,0.0274347422756406,0.0442674043372133,0.0230068709334672,0.0249026172611343,0.0241256600655912,0.0333292731490986,0.0368185508876934,0.0504705110786223,0.0512592222284251,0.0224822965415253,0.0573067013405419,0.0282246823996156,0.0286235725452512,0.0489178561379881,0.062868543564929,0.0386023018386623,0.0254995886638061,0.02500282923218,0.0243941165684916,0.0222019092551874,0.0217987456925799,0.0259404140531935,0.0238962060210453,0.0258801040990448,0.0420814131607598,0.0221352438853295,0.0275613221833561,0.0336054991702917,0.0388897491163145,0.034277935080819,0.0268541529677747,0.0254866340565698,0.0375366188456155,0.0419625171175849,0.0271129325336833,0.0427822862575333,0.0338967350150666,0.0384300972417634,0.0307351647061807,0.0260807345003633,0.0320417721903438,0.0325314225974263,0.0345615972616247,0.0352392284383956,0.0213032136232229,0.0418118752214749,0.0350260428558604,0.0309363637615889,0.0243674219556162,0.0217602447599974,0.0297225926230533,0.0501695070239802,0.0478560545375674,0.0387383239648543,0.0367089527138653,0.0342633728714659,0.0316520721719605,0.0228927476497945,0.0733588046280595,0.0604261461240887,0.0269896110655187,0.0797298258335531,0.0509479078791312,0.0273232052600815,0,0.041521133067735,0.0258174752348381,0.0283432735317317,0.0225088785532887,0.0504834978627107,0.0403745486781682,0.0221482434592211,0.0252643128098607,0.042034492006096,0.0437008904085533,0.030322879802631,0.0244894407068728,0.0233791099561017
"PSORS1C3_100130889",0.0746964648624437,0.215263702115258,0.0635851522485759,0.109413416099319,0.0508349108448071,0.208849322974093,0.0406722613359294,0.134930793956331,0.164414755857481,0.0980688399992897,0.0433693079469186,0.0479261448991346,0.0701594876239567,0.0504455631488262,0.0434070128389128,0.0354389186965434,0.0536064554757394,0.172044881096734,0.0272414626283075,0.0943875701886443,0.0399366383489839,0.040880352015832,0.0273670824851384,0.0424718425485123,0.0210740386715606,0.0238083348350341,0.0230826231293431,0.0333567539857538,0.0363990730136983,0.0472810337022803,0.0475774021972705,0.0197370290385733,0.0543212677201036,0.0260854690345488,0.0272633831002208,0.0490360114913569,0.0602130105165289,0.0365316014180099,0.0248169945190281,0.0230626872104856,0.023822082753811,0.0203275853053235,0.0207480410217457,0.0247640230114578,0.0232298016594803,0.0247018334402403,0.0398413432240428,0.0209045132145606,0.0254417938816775,0.0323073873377874,0.0403353110253739,0.0311589393680313,0.0253217013265134,0.0246011163944561,0.0364876318331061,0.0399642079311926,0.026333652666573,0.0399769054519757,0.0323545655347096,0.0378285176703002,0.0295914647172314,0.0259281301560429,0.0302745735572042,0.0316749583874947,0.0331637676024575,0.0346295236023439,0.0200625443395296,0.0408031188380784,0.0331165453297006,0.0291786260030986,0.0219810281569378,0.021149357071465,0.0285357538987313,0.0483432789943244,0.0460958526435742,0.0374255847452029,0.0337352027003483,0.0316731458997376,0.0306800099975373,0.0220724322692155,0.0672771154288551,0.0584748012277937,0.0257666146138614,0.0736037747455137,0.0482023216612783,0.0262379873034229,0.041521133067735,0,0.025359607235513,0.0271442364360411,0.0216867301058443,0.047126948094177,0.0376643543536526,0.0211121111291152,0.0231674972134299,0.0398792602785291,0.0420438241106698,0.0284791855554185,0.0219690668927162,0.0232418285326355
"SPACA5_389852",0.0479824490545478,0.136880877686724,0.040545842953782,0.0658928013739726,0.0311824681061389,0.138825312201676,0.0258263541704949,0.0856572322639352,0.105668948873529,0.0620237539627381,0.0284335358289963,0.029116204943041,0.0470146048196585,0.0331390463218904,0.0283827700966489,0.022737950329206,0.033971500306739,0.109212336517312,0.0164364572021704,0.0596889736907882,0.0255565565488352,0.0259331445471622,0.0171881069494199,0.0281991770243964,0.0132024539450811,0.0152216305812128,0.0146003823238857,0.0207655716883077,0.0227784736932503,0.0315348970971578,0.0301008938577611,0.0130175437397528,0.0354458500946376,0.0170176904268725,0.017658063364194,0.0306141356462487,0.0367561486623579,0.0240542521180662,0.0154871736200436,0.0154295093897948,0.0150458053261265,0.0131798901408604,0.0130461325739787,0.0155803731174243,0.0146826163152283,0.0154582561025576,0.0246100923423634,0.0131104571384674,0.0164916066158935,0.0209610021833656,0.0247194312035227,0.019779512175232,0.0158565064004288,0.0154413685328319,0.0226239399203996,0.0260089747227722,0.0168891858787672,0.0269154507696406,0.019757196590457,0.0242471114815492,0.0188563778437377,0.016195510976945,0.0190718747229596,0.0207310963587005,0.020277449124961,0.0218404432170322,0.0135024350305136,0.025995964610908,0.0212592382422696,0.0181606373909122,0.0144333776234619,0.0130887994376482,0.0183568284072198,0.0307516127462418,0.0303129373368651,0.0237933245981892,0.0211131561987078,0.0201329208842492,0.019326014300006,0.0135051500989799,0.0447045833068843,0.037870119441264,0.0163168852128914,0.0488097344547555,0.0304083141962176,0.0164230342502372,0.0258174752348381,0.025359607235513,0,0.0174817438509123,0.0134956516757137,0.0302452610444901,0.0244034119358249,0.0134844648528264,0.0146293053031146,0.0252334937231944,0.0265390185595793,0.0184175297310889,0.0145906178306734,0.0151234874353482
